人类基因	小鼠基因	提取状态
ENSG00000276278	ENSMUSG00000108868	成功
ENSG00000256904	ENSMUSG00000040657	成功
ENSG00000122043	ENSMUSG00000087647	成功
ENSG00000265282	ENSMUSG00000085297	成功
ENSG00000231758	ENSMUSG00000085089	成功
ENSG00000227938	ENSMUSG00000107078	成功
ENSG00000267449	ENSMUSG00000086199	成功
ENSG00000279959	ENSMUSG00000108894	成功
ENSG00000234613	ENSMUSG00000097497	成功
ENSG00000225759	ENSMUSG00000087547	成功
ENSG00000230402	ENSMUSG00000097362	成功
ENSG00000256862	ENSMUSG00000106843	成功
ENSG00000259591	ENSMUSG00000086648	成功
ENSG00000263571	ENSMUSG00000085130	成功
ENSG00000279747	ENSMUSG00000109357	成功
ENSG00000232738	ENSMUSG00000085383	成功
ENSG00000260852	ENSMUSG00000099579	成功
ENSG00000251298	ENSMUSG00000086781	成功
ENSG00000259514	ENSMUSG00000102617	成功
ENSG00000226707	ENSMUSG00000099895	成功
ENSG00000275216	ENSMUSG00000108997	成功
ENSG00000270659	ENSMUSG00000101156	成功
ENSG00000280400	ENSMUSG00000108718	成功
ENSG00000267580	ENSMUSG00000108739	成功
ENSG00000257534	ENSMUSG00000086903	成功
ENSG00000225605	ENSMUSG00000104908	成功
ENSG00000242048	ENSMUSG00000059631	成功
ENSG00000238207	ENSMUSG00000102488	成功
ENSG00000272301	ENSMUSG00000108449	成功
ENSG00000279074	ENSMUSG00000086287	成功
ENSG00000225582	ENSMUSG00000069796	成功
ENSG00000282865	ENSMUSG00000104296	成功
ENSG00000237331	ENSMUSG00000104042	成功
ENSG00000273487	ENSMUSG00000106554	成功
ENSG00000231476	ENSMUSG00000087248	成功
ENSG00000237174	ENSMUSG00000086608	成功
ENSG00000259759	ENSMUSG00000109642	成功
ENSG00000233521	ENSMUSG00000097986	成功
ENSG00000258010	ENSMUSG00000097016	成功
ENSG00000249035	ENSMUSG00000087342	成功
ENSG00000254566	ENSMUSG00000085110	成功
ENSG00000261184	ENSMUSG00000100824	成功
ENSG00000228792	ENSMUSG00000097316	成功
ENSG00000268565	ENSMUSG00000097077	成功
ENSG00000232461	ENSMUSG00000102233	成功
ENSG00000248373	ENSMUSG00000104645	成功
ENSG00000234578	ENSMUSG00000073779	成功
ENSG00000273448	ENSMUSG00000107000	成功
ENSG00000280485	ENSMUSG00000105709	成功
ENSG00000228452	ENSMUSG00000085626	成功
ENSG00000250572	ENSMUSG00000105615	成功
ENSG00000223842	ENSMUSG00000102790	成功
ENSG00000249717	ENSMUSG00000107200	成功
ENSG00000222004	ENSMUSG00000056445	成功
ENSG00000233060	ENSMUSG00000107876	成功
ENSG00000259185	ENSMUSG00000097021	成功
ENSG00000272455	ENSMUSG00000103183	成功
ENSG00000233875	ENSMUSG00000105941	成功
ENSG00000279600	ENSMUSG00000085336	成功
ENSG00000234055	ENSMUSG00000086405	成功
ENSG00000260905	ENSMUSG00000108317	成功
ENSG00000251488	ENSMUSG00000103082	成功
ENSG00000279312	ENSMUSG00000097970	成功
ENSG00000173867	ENSMUSG00000108670	成功
ENSG00000261523	ENSMUSG00000099411	成功
ENSG00000249290	ENSMUSG00000090255	成功
ENSG00000232245	ENSMUSG00000085581	成功
ENSG00000228016	ENSMUSG00000085001	成功
ENSG00000249833	ENSMUSG00000108111	成功
ENSG00000233577	ENSMUSG00000093637	成功
ENSG00000240777	ENSMUSG00000097002	成功
ENSG00000254927	ENSMUSG00000084984	成功
ENSG00000253853	ENSMUSG00000110392	成功
ENSG00000260805	ENSMUSG00000102777	成功
ENSG00000229989	ENSMUSG00000104118	成功
ENSG00000254689	ENSMUSG00000104451	成功
ENSG00000229434	ENSMUSG00000086576	成功
ENSG00000232301	ENSMUSG00000092402	成功
ENSG00000271763	ENSMUSG00000108375	成功
ENSG00000232539	ENSMUSG00000084866	成功
ENSG00000261803	ENSMUSG00000110216	成功
ENSG00000229893	ENSMUSG00000107813	成功
ENSG00000215014	ENSMUSG00000086682	成功
ENSG00000278769	ENSMUSG00000087519	成功
ENSG00000278431	ENSMUSG00000104795	成功
ENSG00000234638	ENSMUSG00000102605	成功
ENSG00000224729	ENSMUSG00000090873	成功
ENSG00000259274	ENSMUSG00000086399	成功
ENSG00000267289	ENSMUSG00000097422	成功
ENSG00000273433	ENSMUSG00000102373	成功
ENSG00000224375	ENSMUSG00000087613	成功
ENSG00000254651	ENSMUSG00000086980	成功
ENSG00000251095	ENSMUSG00000108192	成功
ENSG00000279266	ENSMUSG00000109203	成功
ENSG00000255555	ENSMUSG00000109382	成功
ENSG00000265935	ENSMUSG00000085844	成功
ENSG00000238262	ENSMUSG00000085638	成功
ENSG00000267466	ENSMUSG00000087669	成功
ENSG00000226380	ENSMUSG00000097998	成功
ENSG00000254710	ENSMUSG00000086014	成功
ENSG00000228086	ENSMUSG00000105729	成功
ENSG00000259611	ENSMUSG00000108924	成功
ENSG00000244578	ENSMUSG00000103276	成功
ENSG00000265908	ENSMUSG00000086586	成功
ENSG00000257449	ENSMUSG00000097691	成功
ENSG00000168367	ENSMUSG00000097336	成功
ENSG00000260603	ENSMUSG00000097969	成功
ENSG00000279559	ENSMUSG00000054510	成功
ENSG00000228604	ENSMUSG00000087618	成功
ENSG00000224525	ENSMUSG00000104157	成功
ENSG00000263878	ENSMUSG00000097282	成功
ENSG00000230830	ENSMUSG00000087038	成功
ENSG00000226738	ENSMUSG00000084915	成功
ENSG00000226899	ENSMUSG00000097595	成功
ENSG00000253342	ENSMUSG00000093472	成功
ENSG00000280189	ENSMUSG00000098360	成功
ENSG00000250716	ENSMUSG00000093587	成功
ENSG00000263110	ENSMUSG00000098295	成功
ENSG00000269243	ENSMUSG00000087502	成功
ENSG00000254619	ENSMUSG00000086687	成功
ENSG00000246582	ENSMUSG00000099027	成功
ENSG00000237980	ENSMUSG00000104487	成功
ENSG00000267512	ENSMUSG00000097193	成功
ENSG00000224645	ENSMUSG00000086288	成功
ENSG00000254095	ENSMUSG00000110214	成功
ENSG00000271553	ENSMUSG00000092090	成功
ENSG00000251186	ENSMUSG00000106970	成功
ENSG00000267604	ENSMUSG00000087339	成功
ENSG00000260526	ENSMUSG00000104763	成功
ENSG00000256906	ENSMUSG00000105271	成功
ENSG00000260167	ENSMUSG00000108801	成功
ENSG00000234293	ENSMUSG00000055972	成功
ENSG00000274461	ENSMUSG00000108576	成功
ENSG00000226419	ENSMUSG00000100188	成功
ENSG00000259267	ENSMUSG00000093489	成功
ENSG00000230975	ENSMUSG00000107651	成功
ENSG00000236449	ENSMUSG00000085768	成功
ENSG00000254604	ENSMUSG00000103394	成功
ENSG00000280029	ENSMUSG00000104512	成功
ENSG00000261096	ENSMUSG00000103609	成功
ENSG00000250103	ENSMUSG00000105166	成功
ENSG00000248165	ENSMUSG00000107200	成功
ENSG00000259442	ENSMUSG00000109194	成功
ENSG00000281477	ENSMUSG00000108289	成功
ENSG00000235934	ENSMUSG00000086515	成功
ENSG00000259935	ENSMUSG00000066477	成功
ENSG00000236795	ENSMUSG00000107913	成功
ENSG00000279148	ENSMUSG00000097383	成功
ENSG00000279931	ENSMUSG00000104932	成功
ENSG00000179082	ENSMUSG00000085491	成功
ENSG00000226883	ENSMUSG00000044125	成功
ENSG00000229258	ENSMUSG00000097416	成功
ENSG00000261229	ENSMUSG00000103336	成功
ENSG00000251604	ENSMUSG00000100416	成功
ENSG00000271387	ENSMUSG00000100685	成功
ENSG00000248646	ENSMUSG00000106712	成功
ENSG00000270380	ENSMUSG00000050179	成功
ENSG00000269796	ENSMUSG00000092103	成功
ENSG00000259831	ENSMUSG00000086500	成功
ENSG00000255864	ENSMUSG00000072677	成功
ENSG00000196893	ENSMUSG00000086310	成功
ENSG00000236116	ENSMUSG00000100190	成功
ENSG00000267038	ENSMUSG00000099669	成功
ENSG00000235026	ENSMUSG00000102801	成功
ENSG00000267063	ENSMUSG00000090230	成功
ENSG00000234233	ENSMUSG00000102755	成功
ENSG00000228401	ENSMUSG00000052403	成功
ENSG00000259348	ENSMUSG00000109021	成功
ENSG00000262691	ENSMUSG00000104168	成功
ENSG00000227355	ENSMUSG00000084768	成功
ENSG00000280435	ENSMUSG00000092042	成功
ENSG00000283138	ENSMUSG00000085739	成功
ENSG00000251139	ENSMUSG00000109807	成功
ENSG00000233009	ENSMUSG00000085423	成功
ENSG00000255027	ENSMUSG00000104304	成功
ENSG00000226302	ENSMUSG00000086365	成功
ENSG00000223525	ENSMUSG00000103391	成功
ENSG00000263443	ENSMUSG00000047807	成功
ENSG00000270696	ENSMUSG00000108288	成功
ENSG00000275672	ENSMUSG00000087017	成功
ENSG00000237387	ENSMUSG00000098230	成功
ENSG00000241770	ENSMUSG00000102652	成功
ENSG00000278022	ENSMUSG00000086410	成功
ENSG00000272864	ENSMUSG00000102238	成功
ENSG00000248358	ENSMUSG00000104598	成功
ENSG00000237532	ENSMUSG00000104201	成功
ENSG00000248322	ENSMUSG00000103328	成功
ENSG00000254625	ENSMUSG00000109784	成功
ENSG00000245870	ENSMUSG00000106785	成功
ENSG00000275234	ENSMUSG00000091390	成功
ENSG00000279645	ENSMUSG00000108836	成功
ENSG00000277159	ENSMUSG00000085465	成功
ENSG00000279732	ENSMUSG00000089797	成功
ENSG00000260894	ENSMUSG00000098120	成功
ENSG00000259357	ENSMUSG00000086288	成功
ENSG00000260962	ENSMUSG00000097358	成功
ENSG00000223356	ENSMUSG00000105843	成功
ENSG00000231246	ENSMUSG00000104721	成功
ENSG00000224192	ENSMUSG00000105735	成功
ENSG00000278305	ENSMUSG00000106674	成功
ENSG00000274315	ENSMUSG00000086019	成功
ENSG00000254830	ENSMUSG00000109590	成功
ENSG00000197665	ENSMUSG00000085762	成功
ENSG00000258240	ENSMUSG00000105795	成功
ENSG00000257958	ENSMUSG00000087516	成功
ENSG00000279991	ENSMUSG00000089723	成功
ENSG00000272264	ENSMUSG00000103256	成功
ENSG00000269524	ENSMUSG00000086032	成功
ENSG00000267012	ENSMUSG00000044997	成功
ENSG00000237585	ENSMUSG00000097172	成功
ENSG00000083622	ENSMUSG00000106944	成功
ENSG00000249678	ENSMUSG00000105637	成功
ENSG00000274993	ENSMUSG00000090873	成功
ENSG00000231912	ENSMUSG00000103299	成功
ENSG00000230035	ENSMUSG00000087646	成功
ENSG00000230645	ENSMUSG00000085429	成功
ENSG00000282742	ENSMUSG00000107081	成功
ENSG00000234211	ENSMUSG00000103676	成功
ENSG00000269933	ENSMUSG00000028177	成功
ENSG00000267044	ENSMUSG00000092381	成功
ENSG00000278769	ENSMUSG00000097799	成功
ENSG00000274204	ENSMUSG00000109568	成功
ENSG00000261167	ENSMUSG00000093590	成功
ENSG00000250698	ENSMUSG00000104161	成功
ENSG00000262768	ENSMUSG00000085059	成功
ENSG00000272564	ENSMUSG00000108709	成功
ENSG00000233532	ENSMUSG00000108941	成功
ENSG00000205861	ENSMUSG00000084951	成功
ENSG00000229196	ENSMUSG00000084861	成功
ENSG00000257582	ENSMUSG00000092250	成功
ENSG00000256128	ENSMUSG00000106235	成功
ENSG00000249945	ENSMUSG00000110342	成功
ENSG00000225548	ENSMUSG00000103968	成功
ENSG00000235717	ENSMUSG00000104410	成功
ENSG00000258922	ENSMUSG00000108678	成功
ENSG00000229188	ENSMUSG00000085691	成功
ENSG00000271758	ENSMUSG00000109499	成功
ENSG00000254514	ENSMUSG00000086980	成功
ENSG00000280322	ENSMUSG00000086907	成功
ENSG00000273599	ENSMUSG00000109842	成功
ENSG00000174407	ENSMUSG00000090589	成功
ENSG00000254100	ENSMUSG00000109679	成功
ENSG00000254429	ENSMUSG00000108850	成功
ENSG00000255555	ENSMUSG00000109320	成功
ENSG00000228137	ENSMUSG00000102522	成功
ENSG00000235100	ENSMUSG00000101966	成功
ENSG00000248173	ENSMUSG00000106423	成功
ENSG00000260766	ENSMUSG00000104351	成功
ENSG00000230403	ENSMUSG00000097191	成功
ENSG00000269980	ENSMUSG00000102725	成功
ENSG00000226648	ENSMUSG00000087147	成功
ENSG00000228939	ENSMUSG00000103163	成功
ENSG00000248112	ENSMUSG00000103228	成功
ENSG00000231533	ENSMUSG00000102882	成功
ENSG00000253687	ENSMUSG00000085533	成功
ENSG00000266389	ENSMUSG00000085937	成功
ENSG00000261630	ENSMUSG00000031736	成功
ENSG00000279384	ENSMUSG00000109729	成功
ENSG00000254630	ENSMUSG00000109052	成功
ENSG00000267719	ENSMUSG00000085059	成功
ENSG00000266667	ENSMUSG00000098292	成功
ENSG00000280392	ENSMUSG00000110068	成功
ENSG00000279453	ENSMUSG00000097370	成功
ENSG00000263731	ENSMUSG00000086929	成功
ENSG00000226643	ENSMUSG00000104022	成功
ENSG00000275966	ENSMUSG00000043993	成功
ENSG00000225657	ENSMUSG00000085949	成功
ENSG00000261471	ENSMUSG00000102665	成功
ENSG00000280227	ENSMUSG00000110377	成功
ENSG00000226390	ENSMUSG00000070461	成功
ENSG00000269889	ENSMUSG00000104079	成功
ENSG00000280222	ENSMUSG00000085928	成功
ENSG00000223662	ENSMUSG00000103648	成功
ENSG00000230403	ENSMUSG00000106750	成功
ENSG00000214188	ENSMUSG00000106822	成功
ENSG00000249815	ENSMUSG00000104763	成功
ENSG00000232679	ENSMUSG00000102743	成功
ENSG00000242094	ENSMUSG00000093559	成功
ENSG00000272148	ENSMUSG00000107086	成功
ENSG00000237387	ENSMUSG00000106191	成功
ENSG00000257025	ENSMUSG00000087104	成功
ENSG00000273133	ENSMUSG00000104728	成功
ENSG00000229983	ENSMUSG00000103517	成功
ENSG00000259365	ENSMUSG00000097634	成功
ENSG00000236833	ENSMUSG00000075265	成功
ENSG00000272010	ENSMUSG00000102699	成功
ENSG00000253687	ENSMUSG00000086791	成功
ENSG00000253837	ENSMUSG00000098784	成功
ENSG00000281508	ENSMUSG00000071753	成功
ENSG00000256811	ENSMUSG00000105107	成功
ENSG00000235293	ENSMUSG00000101662	成功
ENSG00000270988	ENSMUSG00000109871	成功
ENSG00000261295	ENSMUSG00000096978	成功
ENSG00000283118	ENSMUSG00000100135	成功
ENSG00000279976	ENSMUSG00000104681	成功
ENSG00000231742	ENSMUSG00000085914	成功
ENSG00000273338	ENSMUSG00000105403	成功
ENSG00000229434	ENSMUSG00000102473	成功
ENSG00000275343	ENSMUSG00000098959	成功
ENSG00000248132	ENSMUSG00000109853	成功
ENSG00000253586	ENSMUSG00000086134	成功
ENSG00000232408	ENSMUSG00000045815	成功
ENSG00000269939	ENSMUSG00000109268	成功
ENSG00000280445	ENSMUSG00000105376	成功
ENSG00000228404	ENSMUSG00000085468	成功
ENSG00000263272	ENSMUSG00000053574	成功
ENSG00000267151	ENSMUSG00000085594	成功
ENSG00000273238	ENSMUSG00000105867	成功
ENSG00000248101	ENSMUSG00000109224	成功
ENSG00000233099	ENSMUSG00000090017	成功
ENSG00000261845	ENSMUSG00000084853	成功
ENSG00000267375	ENSMUSG00000109307	成功
ENSG00000253853	ENSMUSG00000109748	成功
ENSG00000239322	ENSMUSG00000085794	成功
ENSG00000260482	ENSMUSG00000108752	成功
ENSG00000274128	ENSMUSG00000109427	成功
ENSG00000282849	ENSMUSG00000097448	成功
ENSG00000257262	ENSMUSG00000107405	成功
ENSG00000243062	ENSMUSG00000102372	成功
ENSG00000261496	ENSMUSG00000105947	成功
ENSG00000272814	ENSMUSG00000089755	成功
ENSG00000259094	ENSMUSG00000101922	成功
ENSG00000257913	ENSMUSG00000100220	成功
ENSG00000256204	ENSMUSG00000104681	成功
ENSG00000257519	ENSMUSG00000106708	成功
ENSG00000253354	ENSMUSG00000109158	成功
ENSG00000272696	ENSMUSG00000087268	成功
ENSG00000228988	ENSMUSG00000106043	成功
ENSG00000250906	ENSMUSG00000097092	成功
ENSG00000228426	ENSMUSG00000107608	成功
ENSG00000226510	ENSMUSG00000097320	成功
ENSG00000226862	ENSMUSG00000097435	成功
ENSG00000274092	ENSMUSG00000108524	成功
ENSG00000255357	ENSMUSG00000109437	成功
ENSG00000266538	ENSMUSG00000098292	成功
ENSG00000247373	ENSMUSG00000106082	成功
ENSG00000273680	ENSMUSG00000108035	成功
ENSG00000236094	ENSMUSG00000100783	成功
ENSG00000275120	ENSMUSG00000108868	成功
ENSG00000267626	ENSMUSG00000100029	成功
ENSG00000227824	ENSMUSG00000099707	成功
ENSG00000253182	ENSMUSG00000110369	成功
ENSG00000232117	ENSMUSG00000106951	成功
ENSG00000224730	ENSMUSG00000108593	成功
ENSG00000277228	ENSMUSG00000090054	成功
ENSG00000262038	ENSMUSG00000098439	成功
ENSG00000228962	ENSMUSG00000092415	成功
ENSG00000247828	ENSMUSG00000102969	成功
ENSG00000256071	ENSMUSG00000072688	成功
ENSG00000254330	ENSMUSG00000102699	成功
ENSG00000256733	ENSMUSG00000097862	成功
ENSG00000259442	ENSMUSG00000109428	成功
ENSG00000261472	ENSMUSG00000086717	成功
ENSG00000267924	ENSMUSG00000103283	成功
ENSG00000232098	ENSMUSG00000110034	成功
ENSG00000237058	ENSMUSG00000098424	成功
ENSG00000275392	ENSMUSG00000102139	成功
ENSG00000260288	ENSMUSG00000099543	成功
ENSG00000257045	ENSMUSG00000099950	成功
ENSG00000274478	ENSMUSG00000103830	成功
ENSG00000231682	ENSMUSG00000099553	成功
ENSG00000227407	ENSMUSG00000108593	成功
ENSG00000260617	ENSMUSG00000093682	成功
ENSG00000224635	ENSMUSG00000100860	成功
ENSG00000260233	ENSMUSG00000110156	成功
ENSG00000279310	ENSMUSG00000100558	成功
ENSG00000254551	ENSMUSG00000098041	成功
ENSG00000224764	ENSMUSG00000097242	成功
ENSG00000276012	ENSMUSG00000099994	成功
ENSG00000282917	ENSMUSG00000093400	成功
ENSG00000233485	ENSMUSG00000085424	成功
ENSG00000232164	ENSMUSG00000103828	成功
ENSG00000259170	ENSMUSG00000108724	成功
ENSG00000255191	ENSMUSG00000096999	成功
ENSG00000267016	ENSMUSG00000087057	成功
ENSG00000275278	ENSMUSG00000084823	成功
ENSG00000249307	ENSMUSG00000104591	成功
ENSG00000233644	ENSMUSG00000109810	成功
ENSG00000280916	ENSMUSG00000086144	成功
ENSG00000223587	ENSMUSG00000107804	成功
ENSG00000225039	ENSMUSG00000097191	成功
ENSG00000260194	ENSMUSG00000110233	成功
ENSG00000249942	ENSMUSG00000107350	成功
ENSG00000261504	ENSMUSG00000099568	成功
ENSG00000235717	ENSMUSG00000102681	成功
ENSG00000253282	ENSMUSG00000101671	成功
ENSG00000249865	ENSMUSG00000103035	成功
ENSG00000227958	ENSMUSG00000085929	成功
ENSG00000234758	ENSMUSG00000086209	成功
ENSG00000254350	ENSMUSG00000103248	成功
ENSG00000229051	ENSMUSG00000104528	成功
ENSG00000224854	ENSMUSG00000086035	成功
ENSG00000270956	ENSMUSG00000086354	成功
ENSG00000272050	ENSMUSG00000056061	成功
ENSG00000281327	ENSMUSG00000102756	成功
ENSG00000215022	ENSMUSG00000087202	成功
ENSG00000232719	ENSMUSG00000085054	成功
ENSG00000280259	ENSMUSG00000104183	成功
ENSG00000224235	ENSMUSG00000106210	成功
ENSG00000260650	ENSMUSG00000074128	成功
ENSG00000248397	ENSMUSG00000103652	成功
ENSG00000235020	ENSMUSG00000104106	成功
ENSG00000266654	ENSMUSG00000084822	成功
ENSG00000237978	ENSMUSG00000104231	成功
ENSG00000235271	ENSMUSG00000104885	成功
ENSG00000257935	ENSMUSG00000098649	成功
ENSG00000255388	ENSMUSG00000104258	成功
ENSG00000247853	ENSMUSG00000099587	成功
ENSG00000255321	ENSMUSG00000103127	成功
ENSG00000279191	ENSMUSG00000086879	成功
ENSG00000251185	ENSMUSG00000106712	成功
ENSG00000279488	ENSMUSG00000087672	成功
ENSG00000279418	ENSMUSG00000097453	成功
ENSG00000249423	ENSMUSG00000097707	成功
ENSG00000248399	ENSMUSG00000107227	成功
ENSG00000271763	ENSMUSG00000108812	成功
ENSG00000235875	ENSMUSG00000086500	成功
ENSG00000221571	ENSMUSG00000101574	成功
ENSG00000279425	ENSMUSG00000103398	成功
ENSG00000267633	ENSMUSG00000097296	成功
ENSG00000274695	ENSMUSG00000105772	成功
ENSG00000260670	ENSMUSG00000108151	成功
ENSG00000182376	ENSMUSG00000093682	成功
ENSG00000272717	ENSMUSG00000102466	成功
ENSG00000272855	ENSMUSG00000104964	成功
ENSG00000237548	ENSMUSG00000107106	成功
ENSG00000236858	ENSMUSG00000085919	成功
ENSG00000250103	ENSMUSG00000106245	成功
ENSG00000232474	ENSMUSG00000104519	成功
ENSG00000236938	ENSMUSG00000107564	成功
ENSG00000273077	ENSMUSG00000103843	成功
ENSG00000235296	ENSMUSG00000100629	成功
ENSG00000279028	ENSMUSG00000103384	成功
ENSG00000223586	ENSMUSG00000097705	成功
ENSG00000228655	ENSMUSG00000085089	成功
ENSG00000271755	ENSMUSG00000086508	成功
ENSG00000230687	ENSMUSG00000104302	成功
ENSG00000228265	ENSMUSG00000085483	成功
ENSG00000264273	ENSMUSG00000098196	成功
ENSG00000253342	ENSMUSG00000093726	成功
ENSG00000204054	ENSMUSG00000085491	成功
ENSG00000261400	ENSMUSG00000108711	成功
ENSG00000256031	ENSMUSG00000106766	成功
ENSG00000279375	ENSMUSG00000097430	成功
ENSG00000249998	ENSMUSG00000105347	成功
ENSG00000249122	ENSMUSG00000107290	成功
ENSG00000176349	ENSMUSG00000085673	成功
ENSG00000236022	ENSMUSG00000087120	成功
ENSG00000240990	ENSMUSG00000108244	成功
ENSG00000258661	ENSMUSG00000089894	成功
ENSG00000278924	ENSMUSG00000097235	成功
ENSG00000244184	ENSMUSG00000085230	成功
ENSG00000237879	ENSMUSG00000086610	成功
ENSG00000270139	ENSMUSG00000102289	成功
ENSG00000279691	ENSMUSG00000087668	成功
ENSG00000256564	ENSMUSG00000089957	成功
ENSG00000237879	ENSMUSG00000107152	成功
ENSG00000270171	ENSMUSG00000085593	成功
ENSG00000236869	ENSMUSG00000097322	成功
ENSG00000234807	ENSMUSG00000086251	成功
ENSG00000241388	ENSMUSG00000107054	成功
ENSG00000279512	ENSMUSG00000104519	成功
ENSG00000275902	ENSMUSG00000090758	成功
ENSG00000230729	ENSMUSG00000095348	成功
ENSG00000237675	ENSMUSG00000110026	成功
