human_id,other_id,sim
ENST00000567258.1|ENSG00000260094.1|OTTHUMG00000176051.1|OTTHUMT00000431425.1|LINC00564-001|LINC00564|1119|,ENSMUST00000186311.1|ENSMUSG00000099794.1|OTTMUSG00000045515.1|OTTMUST00000119349.1|1700128A07Rik-001|1700128A07Rik|860|,0.9402702
ENST00000609146.1|ENSG00000272851.1|OTTHUMG00000186306.1|OTTHUMT00000472818.1|RP11-801F7.1-001|RP11-801F7.1|564|,ENSMUST00000186325.1|ENSMUSG00000087213.2|OTTMUSG00000021537.2|OTTMUST00000122777.1|2810408I11Rik-003|2810408I11Rik|1505|,0.94753337
ENST00000487512.1|ENSG00000242385.1|OTTHUMG00000159347.2|OTTHUMT00000354826.2|LINC00901-001|LINC00901|1452|,ENSMUST00000186327.1|ENSMUSG00000101463.1|OTTMUSG00000047291.1|OTTMUST00000122273.1|Gm28750-001|Gm28750|658|,0.92928195
ENST00000543308.1|ENSG00000256218.1|OTTHUMG00000168647.1|OTTHUMT00000400481.1|RP11-1038A11.2-001|RP11-1038A11.2|1727|,ENSMUST00000186340.1|ENSMUSG00000101659.1|OTTMUSG00000047427.1|OTTMUST00000122470.1|Gm29009-001|Gm29009|496|,0.9342338
ENST00000547177.1|ENSG00000257596.1|OTTHUMG00000169701.1|OTTHUMT00000405473.1|RP11-968A15.2-001|RP11-968A15.2|735|,ENSMUST00000186379.1|ENSMUSG00000099758.1|OTTMUSG00000048331.1|OTTMUST00000123961.1|Gm10830-001|Gm10830|636|,0.9158633
ENST00000418282.2|ENSG00000232416.3|OTTHUMG00000141266.3|OTTHUMT00000280431.3|BPESC1-001|BPESC1|3522|,ENSMUST00000186387.1|ENSMUSG00000102013.1|OTTMUSG00000047878.2|OTTMUST00000123148.2|E330023G01Rik-001|E330023G01Rik|1483|,0.97255576
ENST00000443670.1|ENSG00000224577.1|OTTHUMG00000154157.1|OTTHUMT00000334155.1|LINC01117-001|LINC01117|699|,ENSMUST00000186411.1|ENSMUSG00000100303.1|OTTMUSG00000048729.2|OTTMUST00000124735.2|2600014E21Rik-001|2600014E21Rik|10303|,0.9537749
ENST00000429796.1|ENSG00000231858.5|OTTHUMG00000154513.1|OTTHUMT00000335627.1|AC067945.4-002|AC067945.4|490|,ENSMUST00000186428.1|ENSMUSG00000101724.1|OTTMUSG00000046699.1|OTTMUST00000121306.1|Gm29453-001|Gm29453|1279|,0.9383153
ENST00000506562.1|ENSG00000248758.1|OTTHUMG00000162865.1|OTTHUMT00000370855.1|CTD-2215E18.2-001|CTD-2215E18.2|193|,ENSMUST00000186431.6|ENSMUSG00000072761.10|OTTMUSG00000046060.1|OTTMUST00000120276.1|Gm6712-001|Gm6712|526|,0.8750539
ENST00000566476.1|ENSG00000260976.1|OTTHUMG00000176171.1|OTTHUMT00000431594.1|GS1-120K12.4-001|GS1-120K12.4|1091|,ENSMUST00000186444.1|ENSMUSG00000100594.1|OTTMUSG00000049644.1|OTTMUST00000126471.1|2810414N06Rik-001|2810414N06Rik|1381|,0.958039
ENST00000562538.1|ENSG00000260246.1|OTTHUMG00000172930.1|OTTHUMT00000421369.1|AC000032.2-001|AC000032.2|491|,ENSMUST00000186471.1|ENSMUSG00000056411.2|OTTMUSG00000007191.2|OTTMUST00000016599.2|Gm12500-001|Gm12500|2428|,0.9359077
ENST00000419618.2|ENSG00000224514.2|OTTHUMG00000155508.2|OTTHUMT00000340428.2|LINC00620-001|LINC00620|996|,ENSMUST00000186472.1|ENSMUSG00000100680.1|OTTMUSG00000045933.1|OTTMUST00000119973.1|1810044D09Rik-001|1810044D09Rik|486|,0.9463192
ENST00000510145.1|ENSG00000250682.5|OTTHUMG00000162775.1|OTTHUMT00000370374.1|LINC00491-004|LINC00491|944|,ENSMUST00000186473.1|ENSMUSG00000100182.6|OTTMUSG00000045527.1|OTTMUST00000119366.1|1810006J02Rik-001|1810006J02Rik|1687|,0.9538077
ENST00000455848.1|ENSG00000236076.1|OTTHUMG00000016506.1|OTTHUMT00000044048.1|LINC01072-001|LINC01072|431|,ENSMUST00000186474.1|ENSMUSG00000100017.1|OTTMUSG00000046451.1|OTTMUST00000120940.1|2410022M11Rik-001|2410022M11Rik|3645|,0.95230484
ENST00000534388.1|ENSG00000255393.1|OTTHUMG00000167378.1|OTTHUMT00000394410.1|RP11-736I10.1-001|RP11-736I10.1|522|,ENSMUST00000186500.1|ENSMUSG00000099757.1|OTTMUSG00000047157.2|OTTMUST00000122020.1|BE692007-002|BE692007|4331|,0.9575722
ENST00000413991.1|ENSG00000237614.1|OTTHUMG00000155117.1|OTTHUMT00000338464.1|AC073257.2-001|AC073257.2|528|,ENSMUST00000186504.1|ENSMUSG00000101179.1|OTTMUSG00000049014.1|OTTMUST00000125193.1|Gm29455-001|Gm29455|2659|,0.95452243
ENST00000435021.1|ENSG00000228153.1|OTTHUMG00000037030.1|OTTHUMT00000089905.1|RP11-23I7.1-001|RP11-23I7.1|445|,ENSMUST00000186515.1|ENSMUSG00000101102.1|OTTMUSG00000049640.1|OTTMUST00000126463.1|Gm28609-001|Gm28609|463|,0.8820748
ENST00000562995.1|ENSG00000261253.2|OTTHUMG00000175559.3|OTTHUMT00000430487.2|AC137932.6-002|AC137932.6|1205|,ENSMUST00000186531.1|ENSMUSG00000099881.1|OTTMUSG00000047235.1|OTTMUST00000122144.1|2810013P06Rik-001|2810013P06Rik|2137|,0.9589172
ENST00000434988.1|ENSG00000223432.1|OTTHUMG00000019174.1|OTTHUMT00000050714.1|RP11-62L18.3-001|RP11-62L18.3|310|,ENSMUST00000186532.6|ENSMUSG00000100759.6|OTTMUSG00000045184.2|OTTMUST00000118720.1|1700029B22Rik-002|1700029B22Rik|694|,0.91375303
ENST00000414876.5|ENSG00000238062.5|OTTHUMG00000154076.1|OTTHUMT00000333737.1|SPATA3-AS1-001|SPATA3-AS1|3508|,ENSMUST00000186560.1|ENSMUSG00000100108.1|OTTMUSG00000048042.1|OTTMUST00000123475.1|Gm28100-001|Gm28100|582|,0.9718269
ENST00000432782.1|ENSG00000232913.7|OTTHUMG00000018783.4|OTTHUMT00000049458.1|PLCE1-AS2-002|PLCE1-AS2|1612|,ENSMUST00000186584.1|ENSMUSG00000101079.1|OTTMUSG00000045790.1|OTTMUST00000119717.1|Gm28991-001|Gm28991|543|,0.96587646
ENST00000439938.2|ENSG00000228740.2|OTTHUMG00000056664.2|OTTHUMT00000126739.2|GABRG3-AS1-001|GABRG3-AS1|970|,ENSMUST00000186595.1|ENSMUSG00000055048.7|OTTMUSG00000047543.1|OTTMUST00000122648.1|Gm9962-001|Gm9962|1417|,0.9656416
ENST00000543907.1|ENSG00000256196.1|OTTHUMG00000167802.1|OTTHUMT00000396348.1|RP11-881M11.4-001|RP11-881M11.4|864|,ENSMUST00000186596.5|ENSMUSG00000067577.8|OTTMUSG00000046836.2|OTTMUST00000121479.1|A430093F15Rik-002|A430093F15Rik|2115|,0.9649968
ENST00000569292.1|ENSG00000261729.1|OTTHUMG00000176308.1|OTTHUMT00000431745.1|GS1-204I12.4-001|GS1-204I12.4|901|,ENSMUST00000186597.1|ENSMUSG00000100954.4|OTTMUSG00000049559.1|OTTMUST00000126310.1|Gm10138-001|Gm10138|2498|,0.95639956
ENST00000513379.1|ENSG00000249743.5|OTTHUMG00000162463.3|OTTHUMT00000369002.1|RP11-60A8.1-001|RP11-60A8.1|941|,ENSMUST00000186644.1|ENSMUSG00000099446.1|OTTMUSG00000046018.1|OTTMUST00000120183.1|2310005E17Rik-001|2310005E17Rik|1187|,0.96618104
ENST00000440341.1|ENSG00000235610.1|OTTHUMG00000153377.1|OTTHUMT00000330940.1|AC013448.2-001|AC013448.2|787|,ENSMUST00000186681.1|ENSMUSG00000101324.1|OTTMUSG00000047861.1|OTTMUST00000123127.1|Gm29187-001|Gm29187|689|,0.9143387
ENST00000448777.1|ENSG00000229797.1|OTTHUMG00000154047.1|OTTHUMT00000333654.1|AC140481.8-001|AC140481.8|706|,ENSMUST00000186712.1|ENSMUSG00000045815.4|OTTMUSG00000045359.1|OTTMUST00000119086.1|1700101I19Rik-001|1700101I19Rik|510|,0.89299726
ENST00000431708.1|ENSG00000223523.1|OTTHUMG00000154523.1|OTTHUMT00000335738.1|AC079613.1-001|AC079613.1|797|,ENSMUST00000186732.1|ENSMUSG00000101701.1|OTTMUSG00000046693.1|OTTMUST00000121300.1|4930521E06Rik-001|4930521E06Rik|905|,0.94019985
ENST00000453459.1|ENSG00000223646.1|OTTHUMG00000155194.1|OTTHUMT00000338724.1|AC002463.3-001|AC002463.3|1188|,ENSMUST00000186770.1|ENSMUSG00000101894.1|OTTMUSG00000045118.1|OTTMUST00000118574.1|1700016P04Rik-001|1700016P04Rik|429|,0.9108388
ENST00000431351.1|ENSG00000230686.1|OTTHUMG00000154509.1|OTTHUMT00000335597.1|AC067945.2-001|AC067945.2|623|,ENSMUST00000186817.1|ENSMUSG00000100313.1|OTTMUSG00000046700.1|OTTMUST00000121307.1|Gm28323-001|Gm28323|2499|,0.93451935
ENST00000420579.1|ENSG00000228857.2|OTTHUMG00000153496.1|OTTHUMT00000331365.1|AC104653.1-002|AC104653.1|578|,ENSMUST00000186830.1|ENSMUSG00000102063.1|OTTMUSG00000049260.1|OTTMUST00000125637.1|Gm28706-001|Gm28706|355|,0.93472373
ENST00000443576.3|ENSG00000227911.3|OTTHUMG00000016711.3|OTTHUMT00000044444.3|RP11-141M1.1-001|RP11-141M1.1|644|,ENSMUST00000186838.1|ENSMUSG00000054622.4|OTTMUSG00000047384.2|OTTMUST00000122411.2|D730045B01Rik-001|D730045B01Rik|1543|,0.9485132
ENST00000421629.2|ENSG00000229672.2|OTTHUMG00000017566.2|OTTHUMT00000046494.2|RP11-184A2.3-001|RP11-184A2.3|759|,ENSMUST00000186843.1|ENSMUSG00000100625.6|OTTMUSG00000045115.1|OTTMUST00000118562.1|1700016G22Rik-001|1700016G22Rik|594|,0.9594284
ENST00000506486.5|ENSG00000249494.5|OTTHUMG00000162961.1|OTTHUMT00000371174.1|CTB-161M19.4-001|CTB-161M19.4|812|,ENSMUST00000186872.1|ENSMUSG00000100134.1|OTTMUSG00000045298.1|OTTMUST00000118960.1|1700065O20Rik-001|1700065O20Rik|710|,0.9410691
ENST00000457510.2|ENSG00000241764.3|OTTHUMG00000154805.3|OTTHUMT00000337145.2|AC002467.7-003|AC002467.7|657|,ENSMUST00000186876.1|ENSMUSG00000099851.1|OTTMUSG00000046955.1|OTTMUST00000121690.1|Gm29542-001|Gm29542|704|,0.95040476
ENST00000427722.2|ENSG00000232104.3|OTTHUMG00000019457.3|OTTHUMT00000051553.2|RFX3-AS1-004|RFX3-AS1|1088|,ENSMUST00000186880.1|ENSMUSG00000101084.1|OTTMUSG00000047869.1|OTTMUST00000123137.1|Gm28228-001|Gm28228|632|,0.9652471
ENST00000525484.5|ENSG00000254860.5|OTTHUMG00000165677.1|OTTHUMT00000385726.1|TMEM9B-AS1-001|TMEM9B-AS1|1053|,ENSMUST00000186888.1|ENSMUSG00000099803.1|OTTMUSG00000046238.1|OTTMUST00000120569.1|Gm28863-001|Gm28863|431|,0.93830574
ENST00000429730.1|ENSG00000224137.1|OTTHUMG00000154786.1|OTTHUMT00000337055.1|AC079767.4-001|AC079767.4|492|,ENSMUST00000186895.1|ENSMUSG00000101832.1|OTTMUSG00000047619.1|OTTMUST00000122774.1|Gm28982-001|Gm28982|512|,0.8796361
ENST00000518540.5|ENSG00000253658.5|OTTHUMG00000164460.1|OTTHUMT00000378873.1|LINC01592-001|LINC01592|2367|,ENSMUST00000186962.1|ENSMUSG00000101314.1|OTTMUSG00000047515.1|OTTMUST00000122600.1|Gm29663-001|Gm29663|853|,0.961062
ENST00000554993.1|ENSG00000258573.5|OTTHUMG00000171009.1|OTTHUMT00000411226.1|RP11-14J7.6-001|RP11-14J7.6|1892|,ENSMUST00000186974.1|ENSMUSG00000094991.2|OTTMUSG00000046582.1|OTTMUST00000121118.1|Gm21718-001|Gm21718|817|,0.9609382
ENST00000422519.1|ENSG00000224635.1|OTTHUMG00000032445.2|OTTHUMT00000079172.2|RP4-564F22.5-001|RP4-564F22.5|2004|,ENSMUST00000186977.1|ENSMUSG00000100860.1|OTTMUSG00000045939.1|OTTMUST00000120002.1|2010009K17Rik-001|2010009K17Rik|567|,0.9533696
ENST00000559783.2|ENSG00000259616.2|OTTHUMG00000172469.2|OTTHUMT00000418692.2|RP11-507B12.2-001|RP11-507B12.2|1985|,ENSMUST00000186992.1|ENSMUSG00000101345.1|OTTMUSG00000047481.1|OTTMUST00000122544.1|Gm28195-001|Gm28195|372|,0.9233423
ENST00000604999.1|ENSG00000270457.1|OTTHUMG00000185112.1|OTTHUMT00000469621.1|RP11-467C18.1-001|RP11-467C18.1|338|,ENSMUST00000187014.1|ENSMUSG00000100129.1|OTTMUSG00000047716.2|OTTMUST00000122929.2|Gm29064-001|Gm29064|813|,0.9013293
ENST00000560255.2|ENSG00000259642.2|OTTHUMG00000172079.2|OTTHUMT00000416730.2|ST20-AS1-001|ST20-AS1|4223|,ENSMUST00000187015.6|ENSMUSG00000074146.9|OTTMUSG00000045616.1|OTTMUST00000119500.1|4930579C12Rik-001|4930579C12Rik|3676|,0.9865332
ENST00000527528.1|ENSG00000254587.1|OTTHUMG00000167665.1|OTTHUMT00000395474.1|RP11-360K13.1-001|RP11-360K13.1|1647|,ENSMUST00000187030.1|ENSMUSG00000099788.1|OTTMUSG00000047477.1|OTTMUST00000122539.1|Gm29176-001|Gm29176|368|,0.909346
ENST00000513770.1|ENSG00000248165.1|OTTHUMG00000160828.1|OTTHUMT00000362496.1|RP11-44F21.2-001|RP11-44F21.2|590|,ENSMUST00000187067.1|ENSMUSG00000101978.1|OTTMUSG00000045259.1|OTTMUST00000118880.1|1700063O14Rik-001|1700063O14Rik|492|,0.9553045
ENST00000635428.1|ENSG00000282843.1|OTTHUMG00000191586.1|OTTHUMT00000488650.1|RP11-380J14.4-001|RP11-380J14.4|1228|,ENSMUST00000187076.6|ENSMUSG00000097620.7|OTTMUSG00000047125.1|OTTMUST00000121945.1|4921514A10Rik-001|4921514A10Rik|2116|,0.96541536
ENST00000582008.5|ENSG00000263753.6|OTTHUMG00000178805.2|OTTHUMT00000443373.1|LINC00667-001|LINC00667|3979|,ENSMUST00000187090.1|ENSMUSG00000100572.1|OTTMUSG00000046438.1|OTTMUST00000120926.1|2410021H03Rik-001|2410021H03Rik|764|,0.9643967
ENST00000432823.2|ENSG00000226281.2|OTTHUMG00000014191.2|OTTHUMT00000039763.2|RP1-80N2.2-001|RP1-80N2.2|568|,ENSMUST00000187093.1|ENSMUSG00000099847.1|OTTMUSG00000048838.1|OTTMUST00000124932.1|Gm29458-001|Gm29458|354|,0.9398484
ENST00000610430.1|ENSG00000273893.1|OTTHUMG00000186929.1|OTTHUMT00000474038.1|RP1-101A2.1-001|RP1-101A2.1|700|,ENSMUST00000187099.1|ENSMUSG00000100796.1|OTTMUSG00000047564.2|OTTMUST00000122673.2|Gm28163-001|Gm28163|325|,0.89444137
ENST00000437261.1|ENSG00000223373.1|OTTHUMG00000154822.1|OTTHUMT00000337268.1|AC108066.1-001|AC108066.1|596|,ENSMUST00000187100.1|ENSMUSG00000101156.1|OTTMUSG00000047131.1|OTTMUST00000121951.1|Gm29114-001|Gm29114|2508|,0.9663941
ENST00000555303.1|ENSG00000258871.1|OTTHUMG00000171341.1|OTTHUMT00000413047.1|RP3-514A23.2-001|RP3-514A23.2|654|,ENSMUST00000187123.1|ENSMUSG00000100890.1|OTTMUSG00000045317.1|OTTMUST00000119010.1|1700085C21Rik-001|1700085C21Rik|1082|,0.9475328
ENST00000439622.1|ENSG00000226310.1|OTTHUMG00000021681.1|OTTHUMT00000056916.1|RP3-323P24.3-001|RP3-323P24.3|665|,ENSMUST00000187129.1|ENSMUSG00000101081.1|OTTMUSG00000045668.1|OTTMUST00000119563.1|Gm29193-001|Gm29193|830|,0.96232694
ENST00000569362.2|ENSG00000260420.2|OTTHUMG00000175545.2|OTTHUMT00000430450.2|LA16c-444G7.2-001|LA16c-444G7.2|498|,ENSMUST00000187142.1|ENSMUSG00000043903.3|OTTMUSG00000046182.1|OTTMUST00000120469.1|Gm22-001|Gm22|3082|,0.95927817
ENST00000623964.1|ENSG00000279347.1|OTTHUMG00000165011.2|OTTHUMT00000381448.1|RP11-85I17.2-001|RP11-85I17.2|1650|,ENSMUST00000187158.1|ENSMUSG00000101568.1|OTTMUSG00000045220.1|OTTMUST00000118807.1|1700040F17Rik-001|1700040F17Rik|817|,0.943932
ENST00000609674.1|ENSG00000272619.1|OTTHUMG00000186356.1|OTTHUMT00000472996.1|RP11-563K23.1-001|RP11-563K23.1|331|,ENSMUST00000187172.1|ENSMUSG00000101268.6|OTTMUSG00000045944.1|OTTMUST00000120033.1|2010310C07Rik-002|2010310C07Rik|2226|,0.93646526
ENST00000441266.5|ENSG00000224516.5|OTTHUMG00000153355.1|OTTHUMT00000330862.1|AC068134.8-001|AC068134.8|481|,ENSMUST00000187198.1|ENSMUSG00000099839.1|OTTMUSG00000048156.1|OTTMUST00000123671.1|Gm29374-001|Gm29374|1340|,0.933956
ENST00000430250.1|ENSG00000227704.1|OTTHUMG00000016063.1|OTTHUMT00000043230.1|RP1-266L20.4-001|RP1-266L20.4|335|,ENSMUST00000187199.1|ENSMUSG00000101556.1|OTTMUSG00000048323.1|OTTMUST00000123953.1|Gm28869-001|Gm28869|811|,0.92068994
ENST00000547866.1|ENSG00000257913.2|OTTHUMG00000170405.2|OTTHUMT00000408940.1|RP11-386G11.5-001|RP11-386G11.5|2114|,ENSMUST00000187215.1|ENSMUSG00000100220.1|OTTMUSG00000047283.1|OTTMUST00000122239.1|Gm29331-001|Gm29331|605|,0.9467552
ENST00000426037.6|ENSG00000228889.6|OTTHUMG00000017261.2|OTTHUMT00000045579.2|UBAC2-AS1-001|UBAC2-AS1|1771|,ENSMUST00000187218.1|ENSMUSG00000102112.1|OTTMUSG00000045586.1|OTTMUST00000119460.1|1810041H14Rik-003|1810041H14Rik|434|,0.94949156
ENST00000517695.1|ENSG00000253561.1|OTTHUMG00000164537.1|OTTHUMT00000379148.1|CTD-2588J1.1-001|CTD-2588J1.1|566|,ENSMUST00000187233.1|ENSMUSG00000102069.1|OTTMUSG00000045111.1|OTTMUST00000118550.1|1700012I11Rik-001|1700012I11Rik|1039|,0.93999606
ENST00000415628.1|ENSG00000232520.1|OTTHUMG00000153828.1|OTTHUMT00000332598.1|AC012507.3-001|AC012507.3|1765|,ENSMUST00000187270.1|ENSMUSG00000100217.1|OTTMUSG00000048037.1|OTTMUST00000123467.1|9930111H07Rik-001|9930111H07Rik|821|,0.92246574
ENST00000382641.1|ENSG00000206028.1|OTTHUMG00000150982.1|OTTHUMT00000320776.1|CTA-373H7.7-001|CTA-373H7.7|2613|,ENSMUST00000187272.1|ENSMUSG00000101683.6|OTTMUSG00000045180.1|OTTMUST00000118714.1|1700028D13Rik-001|1700028D13Rik|675|,0.9696072
ENST00000441851.1|ENSG00000228697.2|OTTHUMG00000040769.2|OTTHUMT00000083820.1|RP5-968D22.3-003|RP5-968D22.3|1801|,ENSMUST00000187300.1|ENSMUSG00000101189.1|OTTMUSG00000045188.1|OTTMUST00000118733.1|1700029M03Rik-001|1700029M03Rik|444|,0.92498
ENST00000618303.1|ENSG00000274414.1|OTTHUMG00000186744.1|OTTHUMT00000473702.1|RP5-965G21.4-001|RP5-965G21.4|2335|,ENSMUST00000187349.1|ENSMUSG00000100630.1|OTTMUSG00000049584.1|OTTMUST00000122654.1|Gm28450-001|Gm28450|638|,0.9648018
ENST00000541888.2|ENSG00000256433.2|OTTHUMG00000168357.2|OTTHUMT00000399434.2|RP1-102E24.8-001|RP1-102E24.8|1803|,ENSMUST00000187351.1|ENSMUSG00000099587.1|OTTMUSG00000046179.2|OTTMUST00000120466.2|Gm28967-001|Gm28967|281|,0.91892695
ENST00000565797.2|ENSG00000261526.2|OTTHUMG00000175708.2|OTTHUMT00000430887.2|CTB-31O20.2-001|CTB-31O20.2|1299|,ENSMUST00000187366.1|ENSMUSG00000100201.1|OTTMUSG00000047021.1|OTTMUST00000121793.1|Gm29093-001|Gm29093|409|,0.9278429
ENST00000531749.1|ENSG00000255411.1|OTTHUMG00000165747.1|OTTHUMT00000386010.1|RP11-98J9.1-001|RP11-98J9.1|484|,ENSMUST00000187378.1|ENSMUSG00000101755.1|OTTMUSG00000046241.1|OTTMUST00000120575.1|Gm29507-001|Gm29507|2088|,0.94452035
ENST00000533344.1|ENSG00000254557.1|OTTHUMG00000165129.1|OTTHUMT00000382019.1|RP11-102F4.2-001|RP11-102F4.2|552|,ENSMUST00000187394.1|ENSMUSG00000099498.1|OTTMUSG00000048027.1|OTTMUST00000123452.1|Gm29283-001|Gm29283|288|,0.9314301
ENST00000417609.1|ENSG00000231204.5|OTTHUMG00000151793.2|OTTHUMT00000324011.1|AC011752.1-002|AC011752.1|582|,ENSMUST00000187396.1|ENSMUSG00000102096.1|OTTMUSG00000045397.1|OTTMUST00000119128.1|1700101O22Rik-001|1700101O22Rik|339|,0.89249676
ENST00000564841.1|ENSG00000260738.1|OTTHUMG00000176067.1|OTTHUMT00000431449.1|LINC00554-001|LINC00554|3011|,ENSMUST00000187423.1|ENSMUSG00000100585.1|OTTMUSG00000045410.1|OTTMUST00000119163.1|1700108J01Rik-001|1700108J01Rik|484|,0.94053364
ENST00000602433.1|ENSG00000269956.1|OTTHUMG00000184075.1|OTTHUMT00000467986.1|MKNK1-AS1-001|MKNK1-AS1|2445|,ENSMUST00000187426.1|ENSMUSG00000100081.1|OTTMUSG00000047730.1|OTTMUST00000122945.1|Gm29434-001|Gm29434|260|,0.91040426
ENST00000623486.1|ENSG00000279583.1|OTTHUMG00000177640.1|OTTHUMT00000438197.1|RP11-368N21.5-001|RP11-368N21.5|1008|,ENSMUST00000187458.1|ENSMUSG00000066175.2|OTTMUSG00000046564.1|OTTMUST00000121097.1|2510046G10Rik-001|2510046G10Rik|1052|,0.92482734
ENST00000448892.1|ENSG00000233058.1|OTTHUMG00000156037.1|OTTHUMT00000342809.1|LINC00884-001|LINC00884|2680|,ENSMUST00000187479.1|ENSMUSG00000101888.1|OTTMUSG00000045155.1|OTTMUST00000118658.1|1700025H01Rik-001|1700025H01Rik|547|,0.9402468
ENST00000470739.1|ENSG00000239661.1|OTTHUMG00000159462.1|OTTHUMT00000355528.1|RP11-78O22.1-001|RP11-78O22.1|493|,ENSMUST00000187536.1|ENSMUSG00000099406.1|OTTMUSG00000046616.1|OTTMUST00000121188.1|Gm29408-001|Gm29408|216|,0.8483821
ENST00000539206.1|ENSG00000255775.1|OTTHUMG00000168657.1|OTTHUMT00000400501.1|RP3-454B23.1-001|RP3-454B23.1|653|,ENSMUST00000187542.6|ENSMUSG00000101191.6|OTTMUSG00000045582.1|OTTMUST00000119455.1|Gm28809-001|Gm28809|782|,0.95639163
ENST00000543387.1|ENSG00000256172.1|OTTHUMG00000169068.1|OTTHUMT00000402124.1|RP11-473M14.3-001|RP11-473M14.3|741|,ENSMUST00000187551.1|ENSMUSG00000100681.1|OTTMUSG00000045260.1|OTTMUST00000118881.1|1700064J06Rik-001|1700064J06Rik|386|,0.89344263
ENST00000608701.1|ENSG00000273123.1|OTTHUMG00000185948.1|OTTHUMT00000471814.1|RP11-9N20.3-001|RP11-9N20.3|549|,ENSMUST00000187558.1|ENSMUSG00000100593.1|OTTMUSG00000045458.1|OTTMUST00000119249.1|1700119H24Rik-001|1700119H24Rik|588|,0.86872834
ENST00000433600.1|ENSG00000232767.1|OTTHUMG00000019106.1|OTTHUMT00000050529.1|RP11-498B4.5-001|RP11-498B4.5|778|,ENSMUST00000187629.1|ENSMUSG00000100001.1|OTTMUSG00000045530.1|OTTMUST00000119369.1|1810007D17Rik-001|1810007D17Rik|742|,0.95327044
ENST00000244820.2|ENSG00000124835.2|OTTHUMG00000153026.1|OTTHUMT00000329069.1|AC105760.3-001|AC105760.3|2231|,ENSMUST00000187630.1|ENSMUSG00000101997.1|OTTMUSG00000048399.1|OTTMUST00000124085.1|Gm28722-001|Gm28722|1036|,0.9711602
ENST00000535153.2|ENSG00000257056.2|OTTHUMG00000170346.1|OTTHUMT00000408611.1|RP11-966I7.2-001|RP11-966I7.2|1655|,ENSMUST00000187665.1|ENSMUSG00000100844.1|OTTMUSG00000045528.1|OTTMUST00000119367.1|1810007C17Rik-001|1810007C17Rik|710|,0.9476824
ENST00000433175.6|ENSG00000249700.8|OTTHUMG00000160655.8|OTTHUMT00000361585.2|SRD5A3-AS1-001|SRD5A3-AS1|1617|,ENSMUST00000187685.1|ENSMUSG00000100936.1|OTTMUSG00000047727.1|OTTMUST00000122941.1|Gm28865-001|Gm28865|723|,0.9235058
ENST00000558963.2|ENSG00000259737.6|OTTHUMG00000172358.2|OTTHUMT00000418044.2|RP11-475A13.1-002|RP11-475A13.1|3042|,ENSMUST00000187687.1|ENSMUSG00000101448.1|OTTMUSG00000047324.1|OTTMUST00000122326.1|Gm28494-001|Gm28494|562|,0.94978666
ENST00000532454.1|ENSG00000255120.5|OTTHUMG00000166597.1|OTTHUMT00000390660.1|OVOL1-AS1-001|OVOL1-AS1|494|,ENSMUST00000187697.1|ENSMUSG00000043488.5|OTTMUSG00000033951.2|OTTMUST00000118469.1|Frmd8os-002|Frmd8os|516|,0.9449642
ENST00000433152.8|ENSG00000228065.10|OTTHUMG00000018330.10|OTTHUMT00000048275.4|LINC01515-001|LINC01515|1339|,ENSMUST00000187710.1|ENSMUSG00000100528.1|OTTMUSG00000049005.1|OTTMUST00000125179.1|Gm28881-001|Gm28881|470|,0.9216516
ENST00000451829.1|ENSG00000227554.1|OTTHUMG00000041183.1|OTTHUMT00000098690.1|RP11-444D13.1-001|RP11-444D13.1|364|,ENSMUST00000187716.1|ENSMUSG00000100685.1|OTTMUSG00000049647.1|OTTMUST00000126483.1|Gm28610-001|Gm28610|406|,0.90348196
ENST00000411839.1|ENSG00000226644.5|OTTHUMG00000031689.1|OTTHUMT00000077578.1|RP11-128M1.1-002|RP11-128M1.1|536|,ENSMUST00000187719.1|ENSMUSG00000100255.1|OTTMUSG00000048451.1|OTTMUST00000124198.1|Gm28196-001|Gm28196|640|,0.88984823
ENST00000609242.1|ENSG00000273162.1|OTTHUMG00000186479.1|OTTHUMT00000473219.1|RP11-108L7.15-001|RP11-108L7.15|977|,ENSMUST00000187727.1|ENSMUSG00000100417.1|OTTMUSG00000047248.1|OTTMUST00000122164.1|Gm28578-002|Gm28578|2698|,0.96246374
ENST00000511323.1|ENSG00000248864.1|OTTHUMG00000162608.1|OTTHUMT00000369753.1|RP11-348J24.1-001|RP11-348J24.1|278|,ENSMUST00000187731.1|ENSMUSG00000100168.1|OTTMUSG00000046947.1|OTTMUST00000121677.1|Gm28526-001|Gm28526|339|,0.8885167
ENST00000455534.1|ENSG00000236703.1|OTTHUMG00000015627.2|OTTHUMT00000042345.2|MYB-AS1-001|MYB-AS1|449|,ENSMUST00000187763.1|ENSMUSG00000037535.5|OTTMUSG00000045132.1|OTTMUST00000118604.1|1700021A07Rik-002|1700021A07Rik|485|,0.88522875
ENST00000427050.6|ENSG00000235522.6|OTTHUMG00000153117.4|OTTHUMT00000329638.3|AC009505.2-001|AC009505.2|893|,ENSMUST00000187764.1|ENSMUSG00000100480.1|OTTMUSG00000046395.1|OTTMUST00000120867.1|Gm29156-001|Gm29156|499|,0.8801941
